,2021-04-20
1586,1289664586581409792
1587,1971567474
1588,1377278466895327235
1589,738345024
1590,4537654529
1591,248164577
1592,1247129715476959233
1593,2924861478
1594,1942725127
1595,2481308581
1596,958013171264090113
1597,201683112
1598,1375018130016190465
1599,930476882654564352
1600,1144217274565312512
1601,1128340894267191300
1602,4854328532
1603,1370382991126577155
1604,1375803714594766848
1605,1377244388087193601
1606,1359967833539694592
1607,99569417
1608,1352673061871509505
1609,1375401414134931462
1610,1085276418815287297
1611,754672433819508738
1612,108665996
1613,734211967
1614,1377197821422616577
1615,1376077384311398402
1616,1377185917513781257
1617,1315324380621074432
1618,445403286
1619,1128935730850480128
1620,2575530084
1621,73176559
1622,1307432708067467266
1623,2573406600
1624,1290813859251417088
1625,919596149433962496
1626,1360141651843420160
1627,1294114851992686593
1628,1253413828634656776
1629,1133825316848316417
1630,1372659327492849668
1631,1273433369418719233
1632,154079384
1633,1069480252634591233
1634,1377125621432602631
1635,1280115131024699392
1636,1306219779540230144
1637,1345706817305755649
1638,2996143818
1639,150303133
1640,1354815705745477633
1641,702612987648016384
1642,1364254097856229378
1643,365496875
1644,283370132
1645,287652720
1646,1295002256
1647,1368237914379915266
1648,1320502914
1649,1375304797935476748
1650,1350917542483779589
1651,875480161474428932
1652,1293742038354026497
1653,1212602709410365440
1654,1343018381985910785
1655,15602362
1656,1036356905122373632
1657,1365566199078268929
1658,137582190
1659,1280282386379374593
1660,1124243989627002880
1661,1360968631526567937
1662,29463295
1663,1371135789002788868
1664,1377026665105211396
1665,2669463323
1666,931154129879293952
1667,1375467834483077125
1668,1346429694472810496
1669,999403161877123073
1670,1263161938722328576
1671,1355779249618214914
1672,1358749908367339522
1673,1376997568274706435
1674,408698492
1675,1289817564206465024
1676,1738200590
1677,1339570783476133889
1678,1315984602092183557
1679,944963885924093954
1680,758966117599633408
1681,1376991142324146176
1682,1354672171168227328
1683,1376989472714338309
1684,762964407160860672
1685,545965910
1686,788700259
1687,1376982913380708352
1688,1303786777996558337
1689,2381896922
1690,1277302112645455873
1691,1376978833535078409
1692,592905633
1693,1362136542286905346
1694,83196915
1695,1178204122165714944
1696,771911870
1697,970333574485258242
1698,1357003210444189707
1699,1291577866451263490
1700,499587018
1701,1058489930
1702,1376937196851105792
1703,1376939974470291458
1704,1614989700
1705,1244536905200472065
1706,84376567
1707,369659503
1708,1318851089379160065
1709,905547677303177216
1710,1319563729042898944
1711,1126264675
1712,2263702154
1713,1297494165496963072
1714,1285583902195752965
1715,1373655703198437381
1716,1359918924159213571
1717,50642004
1718,1371769258955448320
1719,938216399834664960
1720,1020357210507915264
1721,1357444532887977984
1722,1228393116098494465
1723,1374442045
1724,975831673341468672
1725,2509078605
1726,108390459
1727,367644623
1728,1336364911807631361
1729,161245218
1730,1292939611
1731,713831130378739713
1732,1000073593911431168
1733,1376900939014139908
1734,2545506998
1735,262239310
1736,974688736142270464
1737,753965845009854468
1738,1368626890802659330
1739,179646651
1740,1529872974
1741,1373300900782034953
1742,258565215
1743,483736976
1744,1340581123244478466
1745,1251533640195928064
1746,1376565132445290498
1747,1376824570452267009
1748,971749350954192901
1749,1147429890020532224
1750,1376886536407506945
1751,1356930964618903556
1752,1321392549941030913
1753,64391089
1754,1376743078246051844
1755,1516341852
1756,1294573106724511744
1757,407939207
1758,1200334777858965504
1759,1170491804
1760,1257375451
1761,9471162
1762,235969738
1763,1732949311
1764,1376874910774140940
1765,831758670
1766,51737822
1767,1319159742737113088
1768,193384109
1769,43024182
1770,1376871838442254340
1771,5651002
1772,3939119009
1773,241081108
1774,492725504
1775,1360616127429238787
1776,9739652
1777,1376864945070088193
1778,1257359547871739913
1779,932218650
1780,1861256930
1781,161932373
1782,1376511606960496646
1783,617602505
1784,885525434808635392
1785,1358101340187217924
1786,2379193400
1787,867846462
1788,451541670
1789,359747023
1790,1319740505446633473
1791,979539941578477568
1792,1331667832132628480
1793,766550318628777984
1794,2227829442
1795,1523861618
1796,1376811258154991624
1797,1361304134390059011
1798,1243836356
1799,14687437
1800,1354643192877092865
1801,981050062255116288
1802,10007042
1803,780148208
1804,1348023259128885248
1805,303144544
1806,1376795242519740419
1807,1374748648496586761
1808,52613257
1809,1131699453511909376
1810,1264930904293568517
1811,17784078
1812,852750849646313472
1813,2507
1814,1359093159939235840
1815,1376769479380701184
1816,1361978536165269504
1817,1375582361564418051
1818,2804253624
1819,227727772
1820,1408100226
1821,117090701
1822,1373178893197316098
1823,942047732428140545
1824,172744688
1825,1085606883673690112
1826,1358920772601974793
1827,1338528886234247168
1828,302930411
1829,920662776951066626
1830,275153432
1831,346910300
1832,17291834
1833,624420397
1834,70833728
1835,122493855
1836,1311359035782946819
1837,1306129777984565248
1838,1358403435150725121
1839,1673435210
1840,1044690431035035649
1841,19232045
1842,1685615263
1843,293095835
1844,1355386406751727617
1845,1099313037075513344
1846,1348538353981878275
1847,427118180
1848,873362478801047556
1849,1356121998733135875
1850,158790837
1851,273921467
1852,1269301570673483776
1853,1244327556414726144
1854,1278374756690034691
1855,1374751741044953094
1856,213103473
1857,952040974716293120
1858,32857300
1859,1348707412681912321
1860,2768001461
1861,2617373100
1862,91392666
1863,23347210
1864,2628870622
1865,1376635364954284035
1866,1367507896930627590
1867,3121368250
1868,1141247917371600896
1869,1376631219211894786
1870,2325320516
1871,914600286
1872,1376631098340413456
1873,1376626475252715530
1874,15685060
1875,1258621150722228224
1876,1180510697022771201
1877,1365040788225327106
1878,901725512
1879,281905590
1880,1284869560395497472
1881,944621212021477376
1882,1093114676
1883,2440172089
1884,3060692171
1885,1376502800209825792
1886,1336760779471728640
1887,879960913775865856
1888,17580487
1889,901092654997532672
1890,1185943998239772673
1891,2323795206
1892,94995010
1893,1065100178091257856
1894,328440621
1895,945322823970672640
1896,867271020
1897,812768444278067205
1898,956648222
1899,1212215963833159680
1900,1367308111351066625
1901,597198460
1902,3544160176
1903,1184043252548276225
1904,3622587917
1905,66742815
1906,1350607909705678848
1907,1283242067989233666
1908,890109146183467008
1909,338543908
1910,1266693359709458433
1911,18121964
1912,1251143702
1913,1376569565073829897
1914,15296610
1915,1361971963208609795
1916,174743530
1917,606417653
1918,2287834286
1919,1354464853826490369
1920,1369566803257528320
1921,1373590120457248770
1922,385295603
1923,411294561
1924,130267526
1925,786465716
1926,2384950408
1927,1375350687719129090
1928,1350826123760951296
1929,1348200051508604928
1930,1356277717885337601
1931,1373619157489479680
1932,130717444
1933,1338063255873277952
1934,26251178
1935,256389306
1936,1288761759998922758
1937,706873597533368320
1938,1362668888283095042
1939,1361635327375507459
1940,258100957
1941,407813754
1942,81670099
1943,606250854
1944,18502999
1945,88178289
1946,1269718975426027521
1947,137986632
1948,1367346687283400706
1949,1311293232647729152
1950,19864638
1951,828123049123729408
1952,17479200
1953,1311261202937458689
1954,1355090685402238976
1955,873101814123474944
1956,1369538627265425410
1957,1376366176838815746
1958,85247520
1959,1345147875689287680
1960,1360559271310626817
1961,1109305375
1962,1188605898769473536
1963,934121132625727488
1964,4539970577
1965,47559797
1966,25865452
1967,393134399
1968,995889761523908608
1969,848922580568461312
1970,1356281817050054657
1971,951677923
1972,333605022
1973,1361276125369016325
1974,1015861330895626241
1975,290886259
1976,635408297
1977,28466277
1978,45263607
1979,1331341102385917952
1980,1352991712587616257
1981,1367997236047646723
1982,1277242595077431299
1983,1156201514731335680
1984,1175833320350978051
1985,93518105
1986,3070268722
1987,433784640
1988,1262865305715511297
1989,45511089
1990,964613478714667008
1991,90623449
1992,16361421
1993,60015820
1994,4836163047
1995,972686567935373312
1996,455925159
1997,1355493971938725893
1998,193896552
1999,1144691932989464577
2000,1370557500190171137
2001,3377662565
2002,1253286371508342785
2003,58181906
2004,722254042345267200
2005,1343963086189977601
2006,227485120
2007,951270440
2008,871753616134201346
2009,545529722
2010,846746987286466560
2011,1348263179105816576
2012,1290743415643222016
2013,1373292543467741193
2014,1376439692523143168
2015,1179986373744316416
2016,1208689858098683904
2017,1196891312190046209
2018,1354137420938280960
2019,1369757049832235014
2020,990853537126117376
2021,1373882163968479234
2022,3024912945
2023,1375003570995617795
2024,75496313
2025,1342869199631343617
2026,999974059
2027,1096386170
2028,2718570551
2029,961548105140310017
2030,20523023
2031,1118440665355030529
2032,1376376574161879040
2033,1372625818439016451
2034,1369368956394409992
2035,1355695339714584585
2036,357521082
2037,1317487300973010945
2038,902275248
2039,1348392855308562433
2040,1041098207919394816
2041,1055000463207292928
2042,865907522414292992
2043,51525609
2044,1269962633404280832
2045,1365569472967434241
2046,1376258500561678341
2047,873452808
2048,1376253961397792770
2049,3815276775
2050,1345197091522490374
2051,116682223
2052,942450284281737216
2053,1375114178453766152
2054,123940060
2055,14272621
2056,952887818
2057,561083225
2058,2280890142
2059,1203810601534984192
2060,4370554455
2061,1299758862694780929
2062,71599801
2063,912324344809967616
2064,1356246781307351041
2065,1315440697412136960
2066,151684985
2067,1369340687225872386
2068,2189270268
2069,1335155204912627712
2070,1359514294006632454
2071,424225995
2072,1268124162364768259
2073,76063964
2074,1371833479751733258
2075,948249722464210946
2076,908014005989625856
2077,1358771729171177473
2078,987223861258108928
2079,1376135772760334340
2080,135580815
2081,2161978208
2082,204179284
2083,1220743893320224768
2084,1374024826835324929
2085,1252213720354152448
2086,37127531
2087,745660805849415680
2088,941475811072335872
2089,1373114130358538242
2090,167174595
2091,22797975
2092,1248529775062384641
2093,1208705108843909125
2094,25587743
2095,2851006664
2096,876055214465404929
2097,1252227218
2098,1376090865656082435
2099,599947715
2100,977208957990264832
2101,231029173
2102,1372840514815467527
2103,1025053745044893696
2104,1376059794688110592
2105,1186779656009080833
2106,1375543636356702212
2107,1343130355595935749
2108,1293834074130350080
2109,944976400578162688
2110,1349728914294206471
2111,1295530283438047233
2112,19271744
2113,998845443806134272
2114,1340620397251706882
2115,1195508264668160001
2116,24026958
2117,2773033958
2118,1375830685848645635
2119,1313324078
2120,436325724
2121,1169380738590003200
2122,1372275926474559496
2123,1375946154236649475
2124,40756661
2125,832826654443479042
2126,2945245897
2127,1347985194012143617
2128,11424502
2129,25251131
2130,1349037226798292998
2131,1375905728066695169
2132,34624024
2133,1367918743414837258
2134,1375418807234174976
2135,2914224750
2136,471373982
2137,15925571
2138,968293536
2139,3442673953
2140,1257703860795322368
2141,1375779234505953280
2142,570062668
2143,1082515652554956800
2144,964900292
2145,1375780678382579712
2146,1356829224141606912
2147,1375703867825000448
2148,1367557907974414337
2149,3167338511
2150,4352540776
2151,904308766224646144
2152,66533796
2153,921802363358339072
2154,2203714939
2155,1104383684088610816
2156,1365978154251264004
2157,1367221502345682948
2158,1255777924982214658
2159,1047819477432389632
2160,1370134971600539652
2161,957631
2162,2543052409
2163,1359538592532606976
2164,800684276
2165,493526598
2166,1235276613874573314
2167,900977862
2168,1326886456942612487
2169,1372686373514252298
2170,1375447344070672391
2171,1167428792
2172,890274283
2173,16031450
2174,3040395358
2175,1357387407168012290
2176,84410603
2177,1368453072243089410
2178,1373536315036295169
2179,1370837899894226948
2180,1300493111953707011
2181,1344514073967394817
2182,2984602102
2183,835315584351027205
2184,1154329748681703425
2185,746397277586100224
2186,1251658144360603657
2187,1350363462673817600
2188,1365463638987964419
2189,485416472
2190,1099947547953692675
2191,1181671102944305152
2192,1307442823931793409
2193,1370621430052839424
2194,940830092
2195,813788482787229696
2196,2907951895
2197,411386886
2198,1369725312876044293
2199,1371922456861159424
2200,1332506203667066882
2201,1375319952714952710
2202,1322744847946506240
2203,1197165455917621249
2204,1375267394734551048
2205,1535229698
