,Time,base_name,base_volume,last_price,pool,quote_name,quote_volume,coingeckoVolume
5271,2021-03-24 20:02:06.674667,BTC,359557.69315566,17777.19193775,BTC_DFI,DFI,717102.452927726,
5272,2021-03-24 20:02:06.674667,USDT,202355.0848026765,0.32277283,USDT_DFI,DFI,216474.06437893808,
5273,2021-03-24 20:02:06.674667,DOGE,56733.69383192888,0.01713809,DOGE_DFI,DFI,52260.384665223486,
5274,2021-03-24 20:02:06.674667,LTC,22712.9318187512,61.2751189,LTC_DFI,DFI,39041.00008080492,
5275,2021-03-24 20:02:06.674667,BCH,40521.62508076979,164.31866161,BCH_DFI,DFI,34599.001548139895,
5276,2021-03-24 21:02:03.701097,ETH,213756.8399303925,534.79010828,ETH_DFI,DFI,27839.813146350298,
5277,2021-03-24 21:02:03.701097,BTC,317987.47536123,17810.67642249,BTC_DFI,DFI,791810.2395659976,
5278,2021-03-24 21:02:03.701097,USDT,200872.14917888865,0.3280017,USDT_DFI,DFI,253365.3506316057,
5279,2021-03-24 21:02:03.701097,DOGE,56959.25522976452,0.017287,DOGE_DFI,DFI,52872.763537865685,
5280,2021-03-24 21:02:03.701097,LTC,19768.48230672,61.09685276,LTC_DFI,DFI,38532.32255532211,
5281,2021-03-24 21:02:03.701097,BCH,41060.415060696,165.51535748,BCH_DFI,DFI,36072.6560173932,
5282,2021-03-24 22:01:55.856693,ETH,162376.25743724,536.23624723,ETH_DFI,DFI,48767.2564128188,
5283,2021-03-24 22:01:55.856693,BTC,401101.8347178,17811.84192618,BTC_DFI,DFI,830221.0052618677,
5284,2021-03-24 22:01:55.856693,USDT,266909.9336381501,0.32947052,USDT_DFI,DFI,323278.9669689125,
5285,2021-03-24 22:01:55.856693,DOGE,59118.66503716293,0.01737747,DOGE_DFI,DFI,56023.8686992684,
5286,2021-03-24 22:01:55.856693,LTC,14037.5396741454,61.09682585,LTC_DFI,DFI,38400.99578538682,
5287,2021-03-24 22:01:55.856693,BCH,40720.01551931928,165.54253429,BCH_DFI,DFI,35993.8934544676,
5288,2021-03-24 23:02:40.062383,ETH,165363.91803826444,535.86553932,ETH_DFI,DFI,47626.6827711976,
5289,2021-03-24 23:02:40.062383,BTC,415558.4608961101,17791.18915927,BTC_DFI,DFI,767876.5456095255,
5290,2021-03-24 23:02:40.062383,USDT,256792.6820367361,0.33891776,USDT_DFI,DFI,353604.7301775335,
5291,2021-03-24 23:02:40.062383,DOGE,57905.016275233225,0.01740182,DOGE_DFI,DFI,55693.40561083439,
5292,2021-03-24 23:02:40.062383,LTC,27284.642246311803,60.24201223,LTC_DFI,DFI,37459.62478283602,
5293,2021-03-24 23:02:40.062383,BCH,56542.168260661696,159.02978968,BCH_DFI,DFI,35368.1792317336,
5294,2021-03-25 00:03:27.746647,ETH,165437.93995437922,535.86603844,ETH_DFI,DFI,47385.91521919,
5295,2021-03-25 00:03:27.746647,BTC,434092.8886736,17824.60725415,BTC_DFI,DFI,854725.1262510816,
5296,2021-03-25 00:03:27.746647,USDT,271315.7092044198,0.33872535,USDT_DFI,DFI,368523.1031303845,
5297,2021-03-25 00:03:27.746647,DOGE,50186.466878470965,0.01742636,DOGE_DFI,DFI,51254.92741794502,
5298,2021-03-25 00:03:27.746647,LTC,27761.485546720807,60.20455712,LTC_DFI,DFI,33787.93528232801,
5299,2021-03-25 00:03:27.746647,BCH,61364.8173154368,158.51064077,BCH_DFI,DFI,38142.0276934385,
5300,2021-03-25 01:03:14.527648,ETH,164972.95721371446,535.86657574,ETH_DFI,DFI,47317.17140754,
5301,2021-03-25 01:03:14.527648,BTC,435836.61881148006,17824.75288782,BTC_DFI,DFI,838331.5336618144,
5302,2021-03-25 01:03:14.527648,USDT,308326.3821396501,0.33416435,USDT_DFI,DFI,370068.5729126944,
5303,2021-03-25 01:03:14.527648,DOGE,50189.37832048043,0.01742636,DOGE_DFI,DFI,51254.92741794502,
5304,2021-03-25 01:03:14.527648,LTC,29341.41625477341,60.12228841,LTC_DFI,DFI,33711.034493528015,
5305,2021-03-25 01:03:14.527648,BCH,60664.6714122504,159.89433144,BCH_DFI,DFI,42135.258656243,
5306,2021-03-25 02:02:52.968846,ETH,161361.12191641278,536.08189405,ETH_DFI,DFI,50363.262002095,
5307,2021-03-25 02:02:52.968846,BTC,423201.55339334,17826.3108908,BTC_DFI,DFI,837742.0433571798,
5308,2021-03-25 02:02:52.968846,USDT,313179.7025280337,0.33339337,USDT_DFI,DFI,370913.578613876,
5309,2021-03-25 02:02:52.968846,DOGE,49309.15235295247,0.01742636,DOGE_DFI,DFI,51254.92741794502,
5310,2021-03-25 02:02:52.968846,LTC,28567.227676815804,60.14485598,LTC_DFI,DFI,32662.951311222016,
5311,2021-03-25 02:02:52.968846,BCH,58901.294805264806,161.51169002,BCH_DFI,DFI,46834.018656243,
5312,2021-03-25 03:03:30.911627,ETH,164141.70083800962,537.01637663,ETH_DFI,DFI,61125.55006336951,
5313,2021-03-25 03:03:30.911627,BTC,427004.45098577,17837.08384744,BTC_DFI,DFI,863714.2413943077,
5314,2021-03-25 03:03:30.911627,USDT,315663.4669972101,0.33341198,USDT_DFI,DFI,372008.85450195294,
5315,2021-03-25 03:03:30.911627,DOGE,49361.558309122825,0.01742636,DOGE_DFI,DFI,51254.92741794502,
5316,2021-03-25 03:03:30.911627,LTC,29174.33709585521,60.15282931,LTC_DFI,DFI,26171.9504908,
5317,2021-03-25 03:03:30.911627,BCH,61821.390211251,160.84544998,BCH_DFI,DFI,46853.884459808,
5318,2021-03-25 04:03:46.882937,ETH,163991.2992969702,537.01168341,ETH_DFI,DFI,59905.86653693249,
5319,2021-03-25 04:03:46.882937,BTC,417421.0517662501,17837.22124912,BTC_DFI,DFI,863486.7491842484,
5320,2021-03-25 04:03:46.882937,USDT,309522.8078134301,0.33347345,USDT_DFI,DFI,370144.3188705699,
5321,2021-03-25 04:03:46.882937,DOGE,49419.7871493121,0.01742636,DOGE_DFI,DFI,50470.22741794503,
5322,2021-03-25 04:03:46.882937,LTC,29070.119402668613,60.15282931,LTC_DFI,DFI,18930.416195256003,
5323,2021-03-25 04:03:46.882937,BCH,61797.3896715378,160.84544998,BCH_DFI,DFI,46853.884459808,
5324,2021-03-25 05:04:03.500054,ETH,164184.2314642332,537.01315366,ETH_DFI,DFI,59759.5465369325,
5325,2021-03-25 05:04:03.500054,BTC,416840.3951000001,17838.82659291,BTC_DFI,DFI,867247.2365182112,
5326,2021-03-25 05:04:03.500054,USDT,312757.4653236823,0.33334099,USDT_DFI,DFI,372090.7886196044,
5327,2021-03-25 05:04:03.500054,DOGE,49487.620010767285,0.01742636,DOGE_DFI,DFI,50470.22741794503,
5328,2021-03-25 05:04:03.500054,LTC,28959.284713089208,60.15282931,LTC_DFI,DFI,2950.494732818,
5329,2021-03-25 05:04:03.500054,BCH,62022.7280721784,160.89077371,BCH_DFI,DFI,46485.910704813,
5330,2021-03-25 06:03:13.618551,ETH,165713.08853022,537.02280231,ETH_DFI,DFI,60183.83730051,
5331,2021-03-25 06:03:13.618551,BTC,406694.59586279,17882.98034331,BTC_DFI,DFI,934458.1403223028,
5332,2021-03-25 06:03:13.618551,USDT,320523.38226791,0.348515,USDT_DFI,DFI,495305.2072437182,
5333,2021-03-25 06:03:13.618551,DOGE,50174.54380341175,0.01742636,DOGE_DFI,DFI,50812.39845128702,
5334,2021-03-25 06:03:13.618551,LTC,29263.666547158,60.15282931,LTC_DFI,DFI,2970.4980869388005,
5335,2021-03-25 06:03:13.618551,BCH,62762.7447133354,160.97264064,BCH_DFI,DFI,42346.0694214558,
5336,2021-03-25 07:02:36.763263,ETH,167587.44737349366,537.54548716,ETH_DFI,DFI,69036.3599648184,
5337,2021-03-25 07:02:36.763263,BTC,446641.83968250005,17886.6888063,BTC_DFI,DFI,941963.8849702186,
5338,2021-03-25 07:02:36.763263,USDT,373802.505021232,0.34121518,USDT_DFI,DFI,495674.8451062154,
5339,2021-03-25 07:02:36.763263,DOGE,42328.88209308266,0.01742636,DOGE_DFI,DFI,44322.06691857778,
5340,2021-03-25 07:02:36.763263,LTC,29204.113579622808,60.15459909,LTC_DFI,DFI,2990.7828668321995,
5341,2021-03-25 07:02:36.763263,BCH,60502.5868751882,161.86229439,BCH_DFI,DFI,45231.16210873921,
5342,2021-03-25 08:02:16.820889,ETH,165515.85370519472,537.89674447,ETH_DFI,DFI,72901.379469534,
5343,2021-03-25 08:02:16.820889,BTC,421024.48543576,17902.01352673,BTC_DFI,DFI,954162.5199861842,
5344,2021-03-25 08:02:16.820889,USDT,331026.44269477995,0.34342004,USDT_DFI,DFI,503375.8573464552,
5345,2021-03-25 08:02:16.820889,DOGE,37189.563116607766,0.01742636,DOGE_DFI,DFI,35131.9943794196,
5346,2021-03-25 08:02:16.820889,LTC,28722.26012630401,60.15680277,LTC_DFI,DFI,3025.2658492982,
5347,2021-03-25 08:02:16.820889,BCH,59887.8457871536,162.05642096,BCH_DFI,DFI,45053.904850202205,
5348,2021-03-25 09:02:12.400605,ETH,166945.11919497608,539.47759791,ETH_DFI,DFI,94712.6952303515,
5349,2021-03-25 09:02:12.400605,BTC,422498.49342344,17935.24871856,BTC_DFI,DFI,1018693.9371593656,
5350,2021-03-25 09:02:12.400605,USDT,334001.0162280336,0.34255349,USDT_DFI,DFI,506563.217124541,
5351,2021-03-25 09:02:12.400605,DOGE,37974.59222944232,0.01742636,DOGE_DFI,DFI,35371.803214774,
5352,2021-03-25 09:02:12.400605,LTC,29858.47382663541,60.10306638,LTC_DFI,DFI,2907.299992599,
5353,2021-03-25 09:02:12.400605,BCH,56497.1340591728,161.88703869999995,BCH_DFI,DFI,44310.6817393925,
5354,2021-03-25 10:02:08.846286,ETH,141946.74340317544,539.42390226,ETH_DFI,DFI,94734.38219801492,
5355,2021-03-25 10:02:08.846286,BTC,441521.20321878,17926.28534048,BTC_DFI,DFI,974303.3007548284,
5356,2021-03-25 10:02:08.846286,USDT,344793.12640093995,0.34041043,USDT_DFI,DFI,515706.3835668757,
5357,2021-03-25 10:02:08.846286,DOGE,37744.4343009362,0.01742636,DOGE_DFI,DFI,35575.972050128395,
5358,2021-03-25 10:02:08.846286,LTC,30750.734443674413,60.06119152,LTC_DFI,DFI,2879.0014288959,
5359,2021-03-25 10:02:08.846286,BCH,56855.819363311,162.46898134,BCH_DFI,DFI,45934.22814101551,
5360,2021-03-25 11:02:27.827540,ETH,142115.21031902102,541.31431257,ETH_DFI,DFI,121994.86295883152,
5361,2021-03-25 11:02:27.827540,BTC,534444.4596291599,17928.87123173,BTC_DFI,DFI,1072204.109577889,
5362,2021-03-25 11:02:27.827540,USDT,331877.55234298,0.3404784,USDT_DFI,DFI,529259.5751393313,
5363,2021-03-25 11:02:27.827540,DOGE,38285.37873162892,0.01742636,DOGE_DFI,DFI,35575.972050128395,
5364,2021-03-25 11:02:27.827540,LTC,31000.583537645016,60.0505495,LTC_DFI,DFI,2840.3617288959003,
5365,2021-03-25 11:02:27.827540,BCH,55451.25241625161,162.43878935,BCH_DFI,DFI,44126.438605474505,
5366,2021-03-25 12:03:07.191213,ETH,126955.1936676012,543.42564959,ETH_DFI,DFI,153090.44655255452,
5367,2021-03-25 12:03:07.191213,BTC,578504.2423573197,17940.41440817,BTC_DFI,DFI,1054236.3844094283,
5368,2021-03-25 12:03:07.191213,USDT,305280.2979911833,0.340407,USDT_DFI,DFI,528290.2230102585,
5369,2021-03-25 12:03:07.191213,DOGE,37697.52313079483,0.0174264,DOGE_DFI,DFI,35564.38905012839,
5370,2021-03-25 12:03:07.191213,LTC,26674.80891153359,59.90234478,LTC_DFI,DFI,3553.4587288959,
5371,2021-03-25 12:03:07.191213,BCH,53795.65004327251,162.37297796,BCH_DFI,DFI,44174.2556054745,
5372,2021-03-25 13:02:01.088652,ETH,146015.8106756911,543.16036573,ETH_DFI,DFI,164370.3243743808,
5373,2021-03-25 13:02:01.088652,BTC,715988.8659084998,17881.59995476,BTC_DFI,DFI,938684.6355331584,
5374,2021-03-25 13:02:01.088652,USDT,348756.82772924943,0.35142235,USDT_DFI,DFI,637642.637475437,
5375,2021-03-25 13:02:01.088652,DOGE,21411.302834425616,0.0174264,DOGE_DFI,DFI,17978.273312774396,
5376,2021-03-25 13:02:01.088652,LTC,29925.057483530687,59.65475213,LTC_DFI,DFI,2995.0193133792004,
5377,2021-03-25 13:02:01.088652,BCH,51514.7618841691,162.30332466,BCH_DFI,DFI,42770.409799248,
5378,2021-03-25 14:02:30.703941,ETH,147699.19518690146,548.96578546,ETH_DFI,DFI,246619.659805805,
5379,2021-03-25 14:02:30.703941,BTC,716721.3743018699,17914.46551006,BTC_DFI,DFI,1014386.2970550164,
5380,2021-03-25 14:02:30.703941,USDT,389604.2434798301,0.3491631,USDT_DFI,DFI,649185.8902251296,
5381,2021-03-25 14:02:30.703941,DOGE,20886.42467023716,0.0176406,DOGE_DFI,DFI,19439.1163059236,
5382,2021-03-25 14:02:30.703941,LTC,44339.81630232578,61.6017148,LTC_DFI,DFI,48751.67832131741,
5383,2021-03-25 14:02:30.703941,BCH,49636.0886404838,164.19815262,BCH_DFI,DFI,47850.193064531,
5384,2021-03-25 15:02:16.477466,ETH,146917.76410397672,556.01320599,ETH_DFI,DFI,350353.03878340736,
5385,2021-03-25 15:02:16.477466,BTC,752426.9635437198,17907.04937125,BTC_DFI,DFI,1079835.6179312074,
5386,2021-03-25 15:02:16.477466,USDT,411120.05657038576,0.35068925,USDT_DFI,DFI,676288.4822365415,
5387,2021-03-25 15:02:16.477466,DOGE,20855.61726409133,0.01773322,DOGE_DFI,DFI,20786.640327033,
5388,2021-03-25 15:02:16.477466,LTC,74763.51278909197,59.92612979,LTC_DFI,DFI,53283.8357992326,
5389,2021-03-25 15:02:16.477466,BCH,49571.44118461041,164.21100008,BCH_DFI,DFI,48007.04716352519,
5390,2021-03-25 16:01:59.865702,ETH,163759.6461053206,554.58558905,ETH_DFI,DFI,348422.80081732554,
5391,2021-03-25 16:01:59.865702,BTC,769590.3181220999,17906.21907929,BTC_DFI,DFI,1101789.8110428082,
5392,2021-03-25 16:01:59.865702,USDT,413648.2129785869,0.35022112,USDT_DFI,DFI,664703.270661167,
5393,2021-03-25 16:01:59.865702,DOGE,6341.690713730059,0.01762697,DOGE_DFI,DFI,8797.4888930341,
5394,2021-03-25 16:01:59.865702,LTC,74340.61773352527,59.92456956,LTC_DFI,DFI,52851.94953072581,
5395,2021-03-25 16:01:59.865702,BCH,30053.435009384,164.27414633,BCH_DFI,DFI,32123.517045024302,
5396,2021-03-25 17:02:18.628434,ETH,157218.8968632373,554.97105008,ETH_DFI,DFI,354343.43369136966,
5397,2021-03-25 17:02:18.628434,BTC,739790.8846881597,17919.66512203,BTC_DFI,DFI,1146295.620538963,
5398,2021-03-25 17:02:18.628434,USDT,413287.5788868168,0.34986172,USDT_DFI,DFI,656356.935757565,
5399,2021-03-25 17:02:18.628434,DOGE,6398.750437116154,0.01762697,DOGE_DFI,DFI,8827.5661644384,
5400,2021-03-25 17:02:18.628434,LTC,74863.31499303327,59.92456956,LTC_DFI,DFI,53036.1026649792,
5401,2021-03-25 17:02:18.628434,BCH,30472.704386015,164.27414633,BCH_DFI,DFI,32182.280875843207,
5402,2021-03-25 18:02:14.661367,ETH,155132.25916994998,554.99881896,ETH_DFI,DFI,348690.207069504,
5403,2021-03-25 18:02:14.661367,BTC,783859.6159379997,17925.10961982,BTC_DFI,DFI,1142407.3128437952,
5404,2021-03-25 18:02:14.661367,USDT,440805.7455404001,0.34606483,USDT_DFI,DFI,653658.273405965,
5405,2021-03-25 18:02:14.661367,DOGE,4844.139307402767,0.01762697,DOGE_DFI,DFI,8827.5661644384,
5406,2021-03-25 18:02:14.661367,LTC,75499.26332543467,59.9246735,LTC_DFI,DFI,53032.64666497919,
5407,2021-03-25 18:02:14.661367,BCH,29768.889732943,164.28099652,BCH_DFI,DFI,32171.307472483204,
5408,2021-03-25 19:01:54.319138,ETH,135275.09669840394,554.82903962,ETH_DFI,DFI,349094.33372647804,
5409,2021-03-25 19:01:54.319138,BTC,791480.4352585997,17926.13806389,BTC_DFI,DFI,1144911.1506448886,
5410,2021-03-25 19:01:54.319138,USDT,434685.46108129,0.3460933,USDT_DFI,DFI,659865.8586709772,
5411,2021-03-25 19:01:54.319138,DOGE,4888.280748368778,0.01762719,DOGE_DFI,DFI,8164.021168280096,
5412,2021-03-25 19:01:54.319138,LTC,76357.35799312698,59.95547081,LTC_DFI,DFI,54102.33928199369,
5413,2021-03-25 19:01:54.319138,BCH,29036.349699879,164.29047882,BCH_DFI,DFI,32283.2232059055,
5414,2021-03-25 20:02:07.838712,ETH,86972.50847269519,555.87740277,ETH_DFI,DFI,363587.6974514986,
5415,2021-03-25 20:02:07.838712,BTC,789228.4149646397,17932.77999925,BTC_DFI,DFI,1154018.4549149403,
5416,2021-03-25 20:02:07.838712,USDT,453033.1945051078,0.34092661,USDT_DFI,DFI,587333.5370620344,
5417,2021-03-25 20:02:07.838712,DOGE,13050.428722279876,0.01733932,DOGE_DFI,DFI,14276.4761682801,
5418,2021-03-25 20:02:07.838712,LTC,73921.92097111199,59.92716317,LTC_DFI,DFI,52544.926274603386,
5419,2021-03-25 20:02:07.838712,BCH,26969.560085624096,164.60672551,BCH_DFI,DFI,27472.9932059055,
5420,2021-03-25 21:02:17.180862,ETH,56667.4158924396,555.87762668,ETH_DFI,DFI,360617.96598027047,
5421,2021-03-25 21:02:17.180862,BTC,788777.5209147397,17949.33569451,BTC_DFI,DFI,1111130.414188047,
5422,2021-03-25 21:02:17.180862,USDT,453180.47824852,0.34093101,USDT_DFI,DFI,544836.1736418111,
5423,2021-03-25 21:02:17.180862,DOGE,12900.608485936002,0.01733941,DOGE_DFI,DFI,12945.302812999897,
5424,2021-03-25 21:02:17.180862,LTC,79253.4707946932,59.44113273,LTC_DFI,DFI,52215.58276068859,
5425,2021-03-25 21:02:17.180862,BCH,26888.2876411156,165.0443308,BCH_DFI,DFI,25154.123389782,
5426,2021-03-25 22:01:58.756499,ETH,119690.4407821452,551.54482883,ETH_DFI,DFI,344714.0787232816,
5427,2021-03-25 22:01:58.756499,BTC,768511.4736583197,17926.66618054,BTC_DFI,DFI,1041926.166314184,
5428,2021-03-25 22:01:58.756499,USDT,396544.8078244099,0.34114782,USDT_DFI,DFI,488011.244869264,
5429,2021-03-25 22:01:58.756499,DOGE,16809.56552800914,0.01758462,DOGE_DFI,DFI,17961.509667133603,
5430,2021-03-25 22:01:58.756499,LTC,79774.635480263,59.42091178,LTC_DFI,DFI,52938.28978851818,
5431,2021-03-25 22:01:58.756499,BCH,26874.1473229482,165.4884389,BCH_DFI,DFI,26597.9129640608,
5432,2021-03-25 23:02:34.362578,ETH,129501.3970635392,550.34256928,ETH_DFI,DFI,342719.73513235693,
5433,2021-03-25 23:02:34.362578,BTC,712590.2293894397,17926.98450538,BTC_DFI,DFI,1032401.0565392128,
5434,2021-03-25 23:02:34.362578,USDT,363441.1893356699,0.34302223,USDT_DFI,DFI,403399.0878287094,
5435,2021-03-25 23:02:34.362578,DOGE,16728.97217320975,0.01748139,DOGE_DFI,DFI,17085.687205001403,
5436,2021-03-25 23:02:34.362578,LTC,64877.8623398626,59.42280733,LTC_DFI,DFI,52608.94627460339,
5437,2021-03-25 23:02:34.362578,BCH,7932.8335777874,165.50654591,BCH_DFI,DFI,26349.3790969392,
5438,2021-03-26 00:03:31.994727,ETH,129869.8943108492,550.34457619,ETH_DFI,DFI,340385.9480352273,
5439,2021-03-26 00:03:31.994727,BTC,683667.5488823997,17927.88972603,BTC_DFI,DFI,932666.7264211278,
5440,2021-03-26 00:03:31.994727,USDT,345431.764714694,0.34304137,USDT_DFI,DFI,377910.03625663096,
5441,2021-03-26 00:03:31.994727,DOGE,16727.987923032862,0.01748139,DOGE_DFI,DFI,16789.7804974054,
5442,2021-03-26 00:03:31.994727,LTC,64148.970649764015,59.42280733,LTC_DFI,DFI,52247.37276068858,
5443,2021-03-26 00:03:31.994727,BCH,3459.0264816695994,165.50654591,BCH_DFI,DFI,23275.99565704001,
5444,2021-03-26 01:03:10.309395,ETH,133043.0650515742,550.34618171,ETH_DFI,DFI,342757.00856014056,
5445,2021-03-26 01:03:10.309395,BTC,692751.8542215597,17928.34754424,BTC_DFI,DFI,939413.6224344228,
5446,2021-03-26 01:03:10.309395,USDT,309957.2475869,0.3430594999999999,USDT_DFI,DFI,379134.5050831583,
5447,2021-03-26 01:03:10.309395,DOGE,17060.33639942944,0.01748139,DOGE_DFI,DFI,16905.972749982604,
5448,2021-03-26 01:03:10.309395,LTC,65099.588906289006,59.40272793,LTC_DFI,DFI,52608.94627460339,
5449,2021-03-26 01:03:10.309395,BCH,3501.0508054319994,165.50654591,BCH_DFI,DFI,19488.348585132,
5450,2021-03-26 02:02:53.593885,ETH,133364.8859808916,550.40384609,ETH_DFI,DFI,343964.31457579805,
5451,2021-03-26 02:02:53.593885,BTC,696221.7752750397,17928.52845735,BTC_DFI,DFI,947289.8571167728,
5452,2021-03-26 02:02:53.593885,USDT,303220.1627293399,0.34337585,USDT_DFI,DFI,384556.5041808125,
5453,2021-03-26 02:02:53.593885,DOGE,17015.717058077087,0.01748139,DOGE_DFI,DFI,17080.261128848404,
5454,2021-03-26 02:02:53.593885,LTC,64871.32431449,59.40272793,LTC_DFI,DFI,52780.86654547558,
5455,2021-03-26 02:02:53.593885,BCH,3470.1892900248,165.50654591,BCH_DFI,DFI,15006.427395287998,
5456,2021-03-26 03:03:16.899939,ETH,132146.3884164532,550.40384609,ETH_DFI,DFI,327896.5282153229,
5457,2021-03-26 03:03:16.899939,BTC,689517.7856860799,17928.5284573,BTC_DFI,DFI,915044.1944396108,
5458,2021-03-26 03:03:16.899939,USDT,302220.1627293399,0.34337585,USDT_DFI,DFI,380825.6760509115,
5459,2021-03-26 03:03:16.899939,DOGE,16819.851272875945,0.01748139,DOGE_DFI,DFI,16964.0688762712,
5460,2021-03-26 03:03:16.899939,LTC,63744.728103353,59.40272793,LTC_DFI,DFI,52290.41303156079,
5461,2021-03-26 03:03:16.899939,BCH,1450.9057147308,165.50654591,BCH_DFI,DFI,14875.142855183996,
5462,2021-03-26 04:04:04.228910,ETH,132493.9351684968,550.62242244,ETH_DFI,DFI,332632.57484693464,
5463,2021-03-26 04:04:04.228910,BTC,698976.36633048,17928.14368002,BTC_DFI,DFI,921008.5064289232,
5464,2021-03-26 04:04:04.228910,USDT,302038.5933060236,0.34337205,USDT_DFI,DFI,382949.1062639717,
5465,2021-03-26 04:04:04.228910,DOGE,17008.827306838855,0.01748139,DOGE_DFI,DFI,17080.261128848404,
5466,2021-03-26 04:04:04.228910,LTC,64396.3866960695,59.40508815,LTC_DFI,DFI,52688.84454547559,
5467,2021-03-26 04:04:04.228910,BCH,2475.6642147404,165.13631354,BCH_DFI,DFI,14977.027395287998,
5468,2021-03-26 05:04:09.868931,ETH,132829.3980662328,550.62322524,ETH_DFI,DFI,334429.4981627406,
5469,2021-03-26 05:04:09.868931,BTC,705956.7650727999,17927.56274272,BTC_DFI,DFI,921655.9793464476,
5470,2021-03-26 05:04:09.868931,USDT,298921.2320464499,0.34337217,USDT_DFI,DFI,381995.3834105423,
5471,2021-03-26 05:04:09.868931,DOGE,17129.890078596345,0.01748139,DOGE_DFI,DFI,17138.357255136998,
5472,2021-03-26 05:04:09.868931,LTC,64716.693461981,59.40508815,LTC_DFI,DFI,52868.05830243299,
5473,2021-03-26 05:04:09.868931,BCH,2476.0798299948,165.19848389,BCH_DFI,DFI,15068.08966534,
5474,2021-03-26 06:03:16.155955,ETH,132851.489525352,550.62483083,ETH_DFI,DFI,335443.0895103473,
5475,2021-03-26 06:03:16.155955,BTC,692447.8894830297,17928.33074455,BTC_DFI,DFI,804843.5716225646,
5476,2021-03-26 06:03:16.155955,USDT,293418.90136882995,0.34306136,USDT_DFI,DFI,261455.5834449432,
5477,2021-03-26 06:03:16.155955,DOGE,17230.939763423736,0.01748139,DOGE_DFI,DFI,17196.453381425603,
5478,2021-03-26 06:03:16.155955,LTC,64812.417323058,59.40508815,LTC_DFI,DFI,53047.2720593904,
5479,2021-03-26 06:03:16.155955,BCH,2482.5738183448,165.52838205,BCH_DFI,DFI,15802.8813595552,
5480,2021-03-26 07:02:40.333933,ETH,137800.251540087,550.43112105,ETH_DFI,DFI,327956.20872272586,
5481,2021-03-26 07:02:40.333933,BTC,665992.4152699597,17936.22597462,BTC_DFI,DFI,786001.7727625816,
5482,2021-03-26 07:02:40.333933,USDT,251383.4327973988,0.34143808,USDT_DFI,DFI,259332.18911936285,
5483,2021-03-26 07:02:40.333933,DOGE,17141.701080719027,0.01748139,DOGE_DFI,DFI,17080.261128848404,
5484,2021-03-26 07:02:40.333933,LTC,64569.425983400986,59.40508815,LTC_DFI,DFI,52659.444545475584,
5485,2021-03-26 07:02:40.333933,BCH,2480.3590665557,165.52558968,BCH_DFI,DFI,13079.505134152803,
5486,2021-03-26 08:02:31.563054,ETH,139436.95076889868,550.4467503,ETH_DFI,DFI,325200.1065398873,
5487,2021-03-26 08:02:31.563054,BTC,662524.7482664997,17939.46950629,BTC_DFI,DFI,746104.827778853,
5488,2021-03-26 08:02:31.563054,USDT,250985.5975842461,0.34177001,USDT_DFI,DFI,246757.6857372168,
5489,2021-03-26 08:02:31.563054,DOGE,17331.005198074236,0.01748139,DOGE_DFI,DFI,17196.453381425603,
5490,2021-03-26 08:02:31.563054,LTC,65385.064662067,59.40508815,LTC_DFI,DFI,52942.1436826896,
5491,2021-03-26 08:02:31.563054,BCH,2484.6322233399,165.53505712,BCH_DFI,DFI,12619.6623629424,
5492,2021-03-26 09:02:18.099470,ETH,138459.8733315543,550.4468393999998,ETH_DFI,DFI,301632.2854758305,
5493,2021-03-26 09:02:18.099470,BTC,637279.8694721598,17948.22263245,BTC_DFI,DFI,667178.7350976396,
5494,2021-03-26 09:02:18.099470,USDT,262169.6090258361,0.3401330999999999,USDT_DFI,DFI,248975.8173491936,
5495,2021-03-26 09:02:18.099470,DOGE,17175.165586733292,0.01748139,DOGE_DFI,DFI,17196.453381425603,
5496,2021-03-26 09:02:18.099470,LTC,63867.92954608001,59.40945502,LTC_DFI,DFI,53012.73968268959,
5497,2021-03-26 09:02:18.099470,BCH,7886.0594615563,163.88945619,BCH_DFI,DFI,14024.7425529768,
5498,2021-03-26 10:02:36.215399,ETH,137144.3065663872,550.53042986,ETH_DFI,DFI,303970.97356730286,
5499,2021-03-26 10:02:36.215399,BTC,619491.1074395998,17950.357014200006,BTC_DFI,DFI,678460.7920343125,
5500,2021-03-26 10:02:36.215399,USDT,257927.28673707,0.33737117,USDT_DFI,DFI,243138.5265077109,
5501,2021-03-26 10:02:36.215399,DOGE,17165.979251748984,0.01748139,DOGE_DFI,DFI,17254.549507714204,
5502,2021-03-26 10:02:36.215399,LTC,63304.93456212242,59.41037318,LTC_DFI,DFI,53207.6668762122,
5503,2021-03-26 10:02:36.215399,BCH,12209.4783857423,162.33515493,BCH_DFI,DFI,12340.6134399801,
5504,2021-03-26 11:02:23.559374,ETH,137412.44192660402,550.5845539,ETH_DFI,DFI,276558.4475702632,
5505,2021-03-26 11:02:23.559374,BTC,553794.7357249996,17940.32120077,BTC_DFI,DFI,581216.8250733275,
5506,2021-03-26 11:02:23.559374,USDT,244845.89840690003,0.33748206,USDT_DFI,DFI,230187.6509352552,
5507,2021-03-26 11:02:23.559374,DOGE,17829.61009258382,0.01739709,DOGE_DFI,DFI,17254.549507714204,
5508,2021-03-26 11:02:23.559374,LTC,63210.90373058063,59.41037318,LTC_DFI,DFI,53207.6668762122,
5509,2021-03-26 11:02:23.559374,BCH,17039.2046770848,160.90455959,BCH_DFI,DFI,13172.2134399801,
