,fiatAmount,fiatCurrency,date,cryptoAmount,cryptoCurrency,order
6374,100.0,EUR,2021-12-20T16:44:06.153Z,31.54670629,DFI,buy
6460,95.15562,EUR,2021-12-21T06:49:05.716Z,102.58316648,dUSDC,buy
6255,808.5494199999999,EUR,2021-12-21T06:57:05.699Z,245.72174634,DFI,buy
2415,23.776480000000003,EUR,2021-12-21T06:57:05.699Z,7.26302375,DFI,buy
4566,142.74834,EUR,2021-12-21T06:57:05.699Z,43.60546994,DFI,buy
5142,222.0,EUR,2021-12-21T06:57:05.699Z,67.46678229,DFI,buy
5736,900.0,EUR,2021-12-21T06:57:05.699Z,273.51398225,DFI,buy
5348,900.0,EUR,2021-12-21T06:57:05.699Z,274.92384814,DFI,buy
2819,1560.58994,EUR,2021-12-21T06:57:05.699Z,476.71487964,DFI,buy
5545,856.44034,EUR,2021-12-21T06:57:05.699Z,261.61763775,DFI,buy
5172,475.80792,EUR,2021-12-21T06:57:05.699Z,145.34549371,DFI,buy
6139,237.89402,EUR,2021-12-21T06:57:05.699Z,72.66971047,DFI,buy
6126,856.00298,EUR,2021-12-21T06:57:05.699Z,260.1430932,DFI,buy
1767,570.93372,EUR,2021-12-21T07:05:06.165Z,0.01293428,dBTC,buy
2000,951.61584,EUR,2021-12-21T07:05:06.165Z,0.02155848,dBTC,buy
482,150.99329518463998,EUR,2021-12-21T07:16:56.000Z,150.99,DFI,sell
483,35.53791840353999,EUR,2021-12-21T07:16:56.000Z,35.54,DFI,sell
484,21.14140139684,EUR,2021-12-21T07:16:56.000Z,21.14,DFI,sell
485,316.5208743672,EUR,2021-12-21T07:16:56.000Z,316.52,DFI,sell
