,block,txId,time,type,amount
00235c7a00845c35010f77120b9465ad892122e0ae04e632e79bd1eff7dc2289737f6e80e500000000,2317434,75484e9f426a0da61b6b5dd6d253ab6931af762c5428da8ded675798234026c1,2022-10-13 03:34:21,vin,46.89319426
00235c7a0004245308a9ddc49607582ba9e074cee4eb0c6c92a29445347398f1cbc693462400000000,2317434,75484e9f426a0da61b6b5dd6d253ab6931af762c5428da8ded675798234026c1,2022-10-13 03:34:21,vin,11.43915324
00235c7a0008d6ad6aa733231a8cbd2b39a5507ed41c6f9c06ffe7bc95fef68575bcb1e26900000000,2317434,75484e9f426a0da61b6b5dd6d253ab6931af762c5428da8ded675798234026c1,2022-10-13 03:34:21,vin,133.77355762
00235c7a00b4a6485ee75d87ef7456c9f8a28ab4db9f8060f307253f3474e69225ae1af01a00000001,2317434,75484e9f426a0da61b6b5dd6d253ab6931af762c5428da8ded675798234026c1,2022-10-13 03:34:21,vin,5330.92589456
00235c7a0175484e9f426a0da61b6b5dd6d253ab6931af762c5428da8ded675798234026c100000001,2317434,75484e9f426a0da61b6b5dd6d253ab6931af762c5428da8ded675798234026c1,2022-10-13 03:34:21,vout,4055.37179968
00235a0201990d8107ff35ac5f9ce3573c12eac5a0a9b3ec9e9f2e7a554e2c965b69d95ab500000001,2316802,990d8107ff35ac5f9ce3573c12eac5a0a9b3ec9e9f2e7a554e2c965b69d95ab5,2022-10-12 22:13:19,vout,565.98000000
00235a02009746d0485bf93f22ebc4df4cdfff6f9e393f9dfd937b929681cbb49402d8121c00000000,2316802,990d8107ff35ac5f9ce3573c12eac5a0a9b3ec9e9f2e7a554e2c965b69d95ab5,2022-10-12 22:13:19,vin,999.99000000
00235a020015b50d79d8774ecef115d065e7f3fa04b473f6841a4d9fd98cb1e6877eb8305100000000,2316802,990d8107ff35ac5f9ce3573c12eac5a0a9b3ec9e9f2e7a554e2c965b69d95ab5,2022-10-12 22:13:19,vin,664.99000000
002359fb00c28afa7163dc25980e62fd666b26d4a725da876d408be419313dce629c734a8900000001,2316795,40a18fa0acddce02121dca8588712016956a3007d54115228a090a90efdb5959,2022-10-12 22:08:58,vin,11.42720000
002359fb00bbd7fb7c8d3cf2a0c6c03179b319719033655f310d21e3ca8d222178a95554e400000001,2316795,40a18fa0acddce02121dca8588712016956a3007d54115228a090a90efdb5959,2022-10-12 22:08:58,vin,3568.82246057
002359fb003feec231eb38bf9f1eae6100ddaa5a4802d5ff3440e5fa0060c211273274d52e00000000,2316795,40a18fa0acddce02121dca8588712016956a3007d54115228a090a90efdb5959,2022-10-12 22:08:58,vin,702.06468641
002359fb0140a18fa0acddce02121dca8588712016956a3007d54115228a090a90efdb595900000001,2316795,40a18fa0acddce02121dca8588712016956a3007d54115228a090a90efdb5959,2022-10-12 22:08:58,vout,3534.51434698
002359df01521b0f81692fe82bf199b94c4ac887b1a229aec93f87bad8a20c7115bbae1de300000001,2316767,521b0f81692fe82bf199b94c4ac887b1a229aec93f87bad8a20c7115bbae1de3,2022-10-12 21:54:53,vout,863.99000000
002359df005b3657c6c93f06c86b6a46e977a82b4eb962244ead9a4f256dda628758c74c9300000000,2316767,521b0f81692fe82bf199b94c4ac887b1a229aec93f87bad8a20c7115bbae1de3,2022-10-12 21:54:53,vin,1000.00000000
002359df001be717e159ef97c5c475335e061e6bf86af4cbe72e112f783f6cc33853b8942800000000,2316767,521b0f81692fe82bf199b94c4ac887b1a229aec93f87bad8a20c7115bbae1de3,2022-10-12 21:54:53,vin,365.99000000
002359cb01c3007ccb4623027811fff709b3f97e4f2ad9270224ee4a076f495311e3bfadd900000001,2316747,c3007ccb4623027811fff709b3f97e4f2ad9270224ee4a076f495311e3bfadd9,2022-10-12 21:40:26,vout,1502.25901888
002359cb00f43c02b8bdcd8a97fd082cf353023cf6aa7a6fd599eeafe2da70c5295621879a00000000,2316747,c3007ccb4623027811fff709b3f97e4f2ad9270224ee4a076f495311e3bfadd9,2022-10-12 21:40:26,vin,1000.00000000
002359cb0014a4b3591681f7037322a2d9de61f6cdd127c236e380c605a1f204b2c9f74d8500000000,2316747,c3007ccb4623027811fff709b3f97e4f2ad9270224ee4a076f495311e3bfadd9,2022-10-12 21:40:26,vin,1556.25901888
0023599b017353b217d5641d9697060d82c0800f555414e081e04f3b8a064fe6a4d2645bc600000000,2316699,7353b217d5641d9697060d82c0800f555414e081e04f3b8a064fe6a4d2645bc6,2022-10-12 21:20:51,vout,168.09403858
0023597b01c24e96601bf2cc0ba8822ad63c28e7c02f7e68638e9c38311ae0aa44d02d192c00000001,2316667,c24e96601bf2cc0ba8822ad63c28e7c02f7e68638e9c38311ae0aa44d02d192c,2022-10-12 21:04:34,vout,474.18340000
0023597b00b036bdcdd9ee4f0724bfcbc202caf717643043694369e25ca1217bfe83509a8c00000000,2316667,c24e96601bf2cc0ba8822ad63c28e7c02f7e68638e9c38311ae0aa44d02d192c,2022-10-12 21:04:34,vin,976.18340000
0023587b015a8ca18581fc8bcef8961c90ec31435ba9c282009b112422ca5f9f8f9debe83600000001,2316411,5a8ca18581fc8bcef8961c90ec31435ba9c282009b112422ca5f9f8f9debe836,2022-10-12 19:04:21,vout,670.75000000
0023587b00319cdc3b82e4ccebe8c575095a8931b5f8b61d7991dcbded40c4164c280ca12b00000000,2316411,5a8ca18581fc8bcef8961c90ec31435ba9c282009b112422ca5f9f8f9debe836,2022-10-12 19:04:21,vin,799.99000000
0023584e015882ddee5833a553bb6c812e917f6f4553f337a6c9b04e810f2963a6f232ee1c00000001,2316366,5882ddee5833a553bb6c812e917f6f4553f337a6c9b04e810f2963a6f232ee1c,2022-10-12 18:37:26,vout,650.62295689
0023584e00193ad0923d326bd6c91a8aa2c9109b30829827282775b95024ef4cd0e11c1f2f00000000,2316366,5882ddee5833a553bb6c812e917f6f4553f337a6c9b04e810f2963a6f232ee1c,2022-10-12 18:37:26,vin,1404.89395689
002357fd016210391d859f6b206342452f5dd5c3760e04b12273da290da8fe96abcfe981de00000000,2316285,6210391d859f6b206342452f5dd5c3760e04b12273da290da8fe96abcfe981de,2022-10-12 17:54:07,vout,940.85051755
002357ae013124c70c8f8ff3baaf09a4a08d67d20f0c521c7d06f2bac2b55bb9a61105991400000001,2316206,3124c70c8f8ff3baaf09a4a08d67d20f0c521c7d06f2bac2b55bb9a611059914,2022-10-12 17:14:10,vout,1304.64002000
002357ae00d27e3d976772c2d59575a3f3e9dce8deb05c052d420e8fcbd06f95107ebb601400000000,2316206,3124c70c8f8ff3baaf09a4a08d67d20f0c521c7d06f2bac2b55bb9a611059914,2022-10-12 17:14:10,vin,999.89000000
002357ae00588ba89b745fec754bef9fd7a9f8347b419e25fad0a1b6bc158738a75f83969c00000000,2316206,3124c70c8f8ff3baaf09a4a08d67d20f0c521c7d06f2bac2b55bb9a611059914,2022-10-12 17:14:10,vin,1000.00000000
002357ae002ffd0029f31b651ac58c3bffd2198e11afebfc0f6031a0667ff8c6df86c30dc000000000,2316206,3124c70c8f8ff3baaf09a4a08d67d20f0c521c7d06f2bac2b55bb9a611059914,2022-10-12 17:14:10,vin,1999.89002000
002357a700131a3fc11d6135a3edd7cc4df8875ab47edea31832da28c21ea097bfdea563c000000000,2316199,0ce4164f1ffdc6f905944ec149b561a3e79f724194d6b2aea588d52bc7081b80,2022-10-12 17:10:37,vin,1871.91785193
002357a700f2802d0938da8766cedb592bee1180b740927f39eb8df9991738bb8fd236f7b700000000,2316199,0ce4164f1ffdc6f905944ec149b561a3e79f724194d6b2aea588d52bc7081b80,2022-10-12 17:10:37,vin,67.14082030
002357a7010ce4164f1ffdc6f905944ec149b561a3e79f724194d6b2aea588d52bc7081b8000000001,2316199,0ce4164f1ffdc6f905944ec149b561a3e79f724194d6b2aea588d52bc7081b80,2022-10-12 17:10:37,vout,939.05867223
00235798018350104dd2b3c82f1e8a856838dcc9f3e3cfb7c9395b1f2270b84a06ad3d288800000001,2316184,8350104dd2b3c82f1e8a856838dcc9f3e3cfb7c9395b1f2270b84a06ad3d2888,2022-10-12 17:05:34,vout,2843.71822543
002357980096c18f55633386654e5761cf2248fc6dce8196f20f2a4091dc7521010101dff500000001,2316184,8350104dd2b3c82f1e8a856838dcc9f3e3cfb7c9395b1f2270b84a06ad3d2888,2022-10-12 17:05:34,vin,3309.20022543
0023578001d9fb88ffb8707005e905d5618e22309b75abefd9630115fd395e77a74965a2b300000001,2316160,d9fb88ffb8707005e905d5618e22309b75abefd9630115fd395e77a74965a2b3,2022-10-12 16:53:19,vout,1497.98999999
00235780006d0e437c3cc10d692a90bfef44623dfd1dd6683f2895232803c6de49772f275900000001,2316160,d9fb88ffb8707005e905d5618e22309b75abefd9630115fd395e77a74965a2b3,2022-10-12 16:53:19,vin,2503.99000000
002354910126db1e0bfb32180e462439d1878e7d10e97acd58093cc5d7d89424931982480d00000001,2315409,26db1e0bfb32180e462439d1878e7d10e97acd58093cc5d7d89424931982480d,2022-10-12 10:46:13,vout,10214.95866954
0023549100755ddacd24a19628b9a56eb528ec35f03777050db64a9c6bc060e6297eca31c300000001,2315409,26db1e0bfb32180e462439d1878e7d10e97acd58093cc5d7d89424931982480d,2022-10-12 10:46:13,vin,11605.30859167
00235491002e1fbd19207e0efdc4fb8f26b2d4fcaa9cde8ff7a5222d8e341d05709b5d889100000001,2315409,26db1e0bfb32180e462439d1878e7d10e97acd58093cc5d7d89424931982480d,2022-10-12 10:46:13,vin,609.65007787
0023548d017d940037e8807aea10ccb6acfe7a3584a9d68a3be97af66cbbf1c6c68996b34500000001,2315405,7d940037e8807aea10ccb6acfe7a3584a9d68a3be97af66cbbf1c6c68996b345,2022-10-12 10:45:02,vout,21439.98927832
0023548d000cd5a632367b901e15e171126715be81dfc07c299f4e2cf43277243467ca281000000001,2315405,7d940037e8807aea10ccb6acfe7a3584a9d68a3be97af66cbbf1c6c68996b345,2022-10-12 10:45:02,vin,21665.75927833
0023548d00d6efedc6740a0669d48adf984b1da59c57dfdbee78cc4b2546c7fe414b7f4fd900000001,2315405,7d940037e8807aea10ccb6acfe7a3584a9d68a3be97af66cbbf1c6c68996b345,2022-10-12 10:45:02,vin,118.56000000
0023535300a86aec443e03f1849095d3c991c5272dee2e13477585f2f29140ec65b9da5d5600000001,2315091,87a35394214aba740af962fb4865a201143cf49f05986c0b047e304eb9f5ff02,2022-10-12 08:12:20,vin,12573.79913905
002353530187a35394214aba740af962fb4865a201143cf49f05986c0b047e304eb9f5ff0200000001,2315091,87a35394214aba740af962fb4865a201143cf49f05986c0b047e304eb9f5ff02,2022-10-12 08:12:20,vout,9169.23515168
0023535300312ff5524e6199dc0727191171ffa6b2872b40efc65b2289f299e909311f5be200000001,2315091,87a35394214aba740af962fb4865a201143cf49f05986c0b047e304eb9f5ff02,2022-10-12 08:12:20,vin,606.44601263
002353530028c8f73b28e8f11b9f9b790cb33a2e80bff3e7323216d0d329879c086834a09800000001,2315091,87a35394214aba740af962fb4865a201143cf49f05986c0b047e304eb9f5ff02,2022-10-12 08:12:20,vin,105.99000000
00235352018d91ef7a6ac0a73149b19ac2c962928e032b211cbe00d18ef809beb5eb309ffb00000001,2315090,8d91ef7a6ac0a73149b19ac2c962928e032b211cbe00d18ef809beb5eb309ffb,2022-10-12 08:12:09,vout,17066.88048139
00235352006f912d0ada9a6c84a9ed1e1c7b8bf811e8120b6099d4b48657b424178571d83d00000001,2315090,8d91ef7a6ac0a73149b19ac2c962928e032b211cbe00d18ef809beb5eb309ffb,2022-10-12 08:12:09,vin,1756.97748140
00235352006b716afafe189106949cff5192fdde2386680b76402d58c8df5b903c435de2f000000001,2315090,8d91ef7a6ac0a73149b19ac2c962928e032b211cbe00d18ef809beb5eb309ffb,2022-10-12 08:12:09,vin,17089.90299999
0023534800de8ae365a2235dd084298102feff96a4ce2798469d7a87ce9c67186a3d679a0b00000001,2315080,597c5fedeee44ec5f40f814224429dc4b8e5d8355745b7f919efd0fa8b0081e7,2022-10-12 08:06:38,vin,927.03049812
00235348005235eeb97247b6d83388b292a7edceb79a09ab2d336918b3af2ade843883749900000000,2315080,597c5fedeee44ec5f40f814224429dc4b8e5d8355745b7f919efd0fa8b0081e7,2022-10-12 08:06:38,vin,9.99000000
002353480068672fe1e5c6b284abddc265d15ee48ab0bcaaf2460662619f83a4171a4b7d3c00000000,2315080,597c5fedeee44ec5f40f814224429dc4b8e5d8355745b7f919efd0fa8b0081e7,2022-10-12 08:06:38,vin,994.99000000
002353480044ffd9afcce2f6f121feef9fb96f627a1e67eddd89066f3bdad85219c9670f1700000000,2315080,597c5fedeee44ec5f40f814224429dc4b8e5d8355745b7f919efd0fa8b0081e7,2022-10-12 08:06:38,vin,4999.99000000
0023534800eb0334d30ee8d860eb141a412e2e6c0069bd07d4fb0925376f0f9298a15ce09c00000000,2315080,597c5fedeee44ec5f40f814224429dc4b8e5d8355745b7f919efd0fa8b0081e7,2022-10-12 08:06:38,vin,122.26034061
0023534801597c5fedeee44ec5f40f814224429dc4b8e5d8355745b7f919efd0fa8b0081e700000001,2315080,597c5fedeee44ec5f40f814224429dc4b8e5d8355745b7f919efd0fa8b0081e7,2022-10-12 08:06:38,vout,4996.26083873
0023533901fec18b0da35f08f0df56a7692e28d72332d9858cdee6609af28ea9b8e5c06b5200000000,2315065,fec18b0da35f08f0df56a7692e28d72332d9858cdee6609af28ea9b8e5c06b52,2022-10-12 08:01:23,vout,7406.50206773
00234f8d019a2dbd7c5242a80e74c9bbfbc39294610b217435c2dbdd68bb2b9c92d7560fbf00000000,2314125,9a2dbd7c5242a80e74c9bbfbc39294610b217435c2dbdd68bb2b9c92d7560fbf,2022-10-12 00:12:17,vout,16.71242964
00234f4f01b4d05b5f9e715379c456bca3cf38e9ddfeffef8f81fa26969b4176e1cba61b2400000001,2314063,b4d05b5f9e715379c456bca3cf38e9ddfeffef8f81fa26969b4176e1cba61b24,2022-10-11 23:40:15,vout,24.98000000
00234f4f00cce407fec37520efb897a41fc81b9adabfadc1b13ee4b0aad66b51c30149e18000000000,2314063,b4d05b5f9e715379c456bca3cf38e9ddfeffef8f81fa26969b4176e1cba61b24,2022-10-11 23:40:15,vin,1550.99000000
00234f4f00af75d84409116695a975eed81037f9ea0f50c4bf796c35b4e999f6cedd828ca100000000,2314063,b4d05b5f9e715379c456bca3cf38e9ddfeffef8f81fa26969b4176e1cba61b24,2022-10-11 23:40:15,vin,9.99000000
00234f4600a1c8f391803919143d02a4bea7204947bc9b7209ed6897d791bf18b64845a44200000000,2314054,4bc431281272496a75f2f8e2ef38354462a6f2c4dee5fa1f414c61913c544b45,2022-10-11 23:31:56,vin,201.59916648
00234f46001aa69b2066c5cbfd9293ca57529ceb32d78faab0436b0a31638fae845d409ff500000000,2314054,4bc431281272496a75f2f8e2ef38354462a6f2c4dee5fa1f414c61913c544b45,2022-10-11 23:31:56,vin,133.77356217
00234f460046b4409220e799d1f106715c24a6c2363caba1905b5b0415cb2488e1da03e2f600000000,2314054,4bc431281272496a75f2f8e2ef38354462a6f2c4dee5fa1f414c61913c544b45,2022-10-11 23:31:56,vin,719.56690519
00234f46005ea57bbab896570e5aa90ced20fa08cab7d7dd2fa12a50ffe4b9b16f18ab0e5c00000000,2314054,4bc431281272496a75f2f8e2ef38354462a6f2c4dee5fa1f414c61913c544b45,2022-10-11 23:31:56,vin,41.99000000
00234f4600a2d94f6891ca889cd3f5212afb3c502ceb1d07429ba6f7c4297694e0faf33f9700000000,2314054,4bc431281272496a75f2f8e2ef38354462a6f2c4dee5fa1f414c61913c544b45,2022-10-11 23:31:56,vin,721.40949357
00234f4600acdc4c4dd346b2a10c9554402591009078359d3b94691b2b262e79dfd8d6c02f00000000,2314054,4bc431281272496a75f2f8e2ef38354462a6f2c4dee5fa1f414c61913c544b45,2022-10-11 23:31:56,vin,69.99000000
00234f4600d636959e47d6e5461734ebf29b670f5581101978f4c7c6a1c8903c2492304f7000000001,2314054,4bc431281272496a75f2f8e2ef38354462a6f2c4dee5fa1f414c61913c544b45,2022-10-11 23:31:56,vin,93.99000000
00234f46014bc431281272496a75f2f8e2ef38354462a6f2c4dee5fa1f414c61913c544b4500000001,2314054,4bc431281272496a75f2f8e2ef38354462a6f2c4dee5fa1f414c61913c544b45,2022-10-11 23:31:56,vout,382.31912740
00234f3f017922322727c17054bfb7ded169fc70c9a0e97de253684b82486550d7aff5daf400000001,2314047,7922322727c17054bfb7ded169fc70c9a0e97de253684b82486550d7aff5daf4,2022-10-11 23:23:45,vout,211.38510631
00234f3f00f40f7051a4476d531526b77f24003f808bdcde772d16f9abb021f38b26b0539100000000,2314047,7922322727c17054bfb7ded169fc70c9a0e97de253684b82486550d7aff5daf4,2022-10-11 23:23:45,vin,499.99000000
00234f3f005d424ce35b0a6c72257fa01b90ff2b593fdb00c9e58d6e92bd0c57566845628c00000000,2314047,7922322727c17054bfb7ded169fc70c9a0e97de253684b82486550d7aff5daf4,2022-10-11 23:23:45,vin,711.40510631
00234f3f000e4b02cda535425509535525f3de4080114f31841f36d90f45ec74660420d70f00000000,2314047,7922322727c17054bfb7ded169fc70c9a0e97de253684b82486550d7aff5daf4,2022-10-11 23:23:45,vin,499.99000000
00234f3a015889249c14f5e8b49a8dd075facd8d907b34cb948fbed673e998af501f95eb5500000001,2314042,5889249c14f5e8b49a8dd075facd8d907b34cb948fbed673e998af501f95eb55,2022-10-11 23:21:09,vout,18636.76819999
00234f3a00a8837740752c316b2ac3a30146c6c119d32db04ee13213a8d4158834b727c82900000001,2314042,5889249c14f5e8b49a8dd075facd8d907b34cb948fbed673e998af501f95eb55,2022-10-11 23:21:09,vin,18936.76820000
00234f3401fef622e168e156de55fdbf9f46635f273639d717c39c3ac474dd3e7bafd3afe100000000,2314036,fef622e168e156de55fdbf9f46635f273639d717c39c3ac474dd3e7bafd3afe1,2022-10-11 23:17:54,vout,144.94280000
00234f34015addd6485c34b02946f427821c09c02ba93d9b2cec42c19430cb0b50628d3edc00000000,2314036,5addd6485c34b02946f427821c09c02ba93d9b2cec42c19430cb0b50628d3edc,2022-10-11 23:17:54,vout,66.08952198
00234ef401909f50c2a190a017f140b96d3171e84477076b7149076e00bae82516abeb407700000001,2313972,909f50c2a190a017f140b96d3171e84477076b7149076e00bae82516abeb4077,2022-10-11 22:46:37,vout,325.86052993
00234ef400ec02672860f76a63c303554d27afb979143ab2db103d899f85efb8bd02cc785000000000,2313972,909f50c2a190a017f140b96d3171e84477076b7149076e00bae82516abeb4077,2022-10-11 22:46:37,vin,71.99000000
00234ef400e0bbd89cafc65941f14503e9f7a47158e360ca7b55389598befb5f6107a9362600000000,2313972,909f50c2a190a017f140b96d3171e84477076b7149076e00bae82516abeb4077,2022-10-11 22:46:37,vin,121.23743477
00234ef4009550780ac96620e74a9dea60f92f2aa3f19f804b146121653c2f55d3f5efafc100000000,2313972,909f50c2a190a017f140b96d3171e84477076b7149076e00bae82516abeb4077,2022-10-11 22:46:37,vin,927.15809517
00234ed20128640e19b850adaea0ad9bca0c990f4d2a1c2b919fa002fd8a57935dc173cd6500000000,2313938,28640e19b850adaea0ad9bca0c990f4d2a1c2b919fa002fd8a57935dc173cd65,2022-10-11 22:32:06,vout,179.66059947
00234ec7013d8f691d5a7a63c9c366081b9bb3a0401051b8f29a23512dcde96c52f8b1ef4700000000,2313927,3d8f691d5a7a63c9c366081b9bb3a0401051b8f29a23512dcde96c52f8b1ef47,2022-10-11 22:25:54,vout,6299.79000000
00234eb0011be756f0be5a5976737bc26e472bda20df6aaf51eaac4203a51ca729fe2c22a600000000,2313904,1be756f0be5a5976737bc26e472bda20df6aaf51eaac4203a51ca729fe2c22a6,2022-10-11 22:16:25,vout,124.99000000
00234ead0169ad35e35a6ddb252e83666d8102d6a1f68642aa92eb06a48b8e38e8caaa0ab500000000,2313901,69ad35e35a6ddb252e83666d8102d6a1f68642aa92eb06a48b8e38e8caaa0ab5,2022-10-11 22:15:15,vout,45.31212174
00234ea601af8a955c2a45f5a6e6693468c27ce20bc39dfe44640cf13797f895a68788c19300000000,2313894,af8a955c2a45f5a6e6693468c27ce20bc39dfe44640cf13797f895a68788c193,2022-10-11 22:07:28,vout,99.79000000
00234e8f019a1774384a66a8125d77e151ab03fc58104ca22a8144c31a051a627893d11cb100000000,2313871,9a1774384a66a8125d77e151ab03fc58104ca22a8144c31a051a627893d11cb1,2022-10-11 21:57:21,vout,41.15208102
00234e470114748713ce543c692e40b0ad3660d20d309fa260efe1a67e3852361d73f834e600000000,2313799,14748713ce543c692e40b0ad3660d20d309fa260efe1a67e3852361d73f834e6,2022-10-11 21:20:15,vout,65.77278616
00234e33019b411d04192637ae579941a837ddd4d5759d7e0517af3ad84256a185985ee5d700000000,2313779,9b411d04192637ae579941a837ddd4d5759d7e0517af3ad84256a185985ee5d7,2022-10-11 21:08:21,vout,147.64000000
00234e08015b2c439379fdcc7a25abed02776b6adf6ee490d2a15d3843160a2fda2ef696fc00000000,2313736,5b2c439379fdcc7a25abed02776b6adf6ee490d2a15d3843160a2fda2ef696fc,2022-10-11 20:49:21,vout,0.98043634
00234df80098cff3bcdb0e8fd710d779a6e549a31c6173aaa86caa82798e606e34e1af7cb000000000,2313720,1afca7f1084ebff5fd48cd1834f5cd2ec22b273d6f084144b60f29f7eeb403ee,2022-10-11 20:39:31,vin,68.11984473
00234df8011afca7f1084ebff5fd48cd1834f5cd2ec22b273d6f084144b60f29f7eeb403ee00000001,2313720,1afca7f1084ebff5fd48cd1834f5cd2ec22b273d6f084144b60f29f7eeb403ee,2022-10-11 20:39:31,vout,38.72928292
00234df800aa5b68818e445c057e1a661760dd91aa309d3044bbea1635b653ca01090ac56100000000,2313720,1afca7f1084ebff5fd48cd1834f5cd2ec22b273d6f084144b60f29f7eeb403ee,2022-10-11 20:39:31,vin,84.99000000
00234df80080f6caf7bc939ed8407695d23704e6b933e66ba475062d9522ecc80124616abb00000001,2313720,1afca7f1084ebff5fd48cd1834f5cd2ec22b273d6f084144b60f29f7eeb403ee,2022-10-11 20:39:31,vin,251.14943820
00234da1008aa1de7eda8b5a0b1a78abccf1f3c0ec9c73b6cf5694af2a5382e41654f725c500000000,2313633,96d445c41b1886ff83a3f8803402e55b11490ef4e77f0f5d505da9829bf78bbf,2022-10-11 19:52:54,vin,26.22624249
00234da10196d445c41b1886ff83a3f8803402e55b11490ef4e77f0f5d505da9829bf78bbf00000001,2313633,96d445c41b1886ff83a3f8803402e55b11490ef4e77f0f5d505da9829bf78bbf,2022-10-11 19:52:54,vout,8589.02044215
00234da100e166ea5979eafb875440036a4a498382dbd97c8ea0b18c7107c737a33a53d1bf00000001,2313633,96d445c41b1886ff83a3f8803402e55b11490ef4e77f0f5d505da9829bf78bbf,2022-10-11 19:52:54,vin,26.89038946
00234da100dae0b8c3dbffd3c1eb2972b5cb07069aa5274d37dafd4b25b16515736e33d70900000001,2313633,96d445c41b1886ff83a3f8803402e55b11490ef4e77f0f5d505da9829bf78bbf,2022-10-11 19:52:54,vin,9239.40993943
00234da100d62c94faed5e7dda513ad06d609104df963c75b1e9a3a713f0063aeb469d106400000000,2313633,96d445c41b1886ff83a3f8803402e55b11490ef4e77f0f5d505da9829bf78bbf,2022-10-11 19:52:54,vin,66.88177859
00234da100a6c091a2938938b4f23c091d82332700cf0f5130ea908e0274a989813caf995b00000000,2313633,96d445c41b1886ff83a3f8803402e55b11490ef4e77f0f5d505da9829bf78bbf,2022-10-11 19:52:54,vin,19.91209219
00234d8701d1b2780c99adfe0baac1320949ede2abca4c5ee120cf9304aef092d357be541900000000,2313607,d1b2780c99adfe0baac1320949ede2abca4c5ee120cf9304aef092d357be5419,2022-10-11 19:38:11,vout,332.99000000
00234d7401dc4385cf766c91c3d760f605d8b85bc462c5bcdbc9823f337d9e87486cfb454800000000,2313588,dc4385cf766c91c3d760f605d8b85bc462c5bcdbc9823f337d9e87486cfb4548,2022-10-11 19:28:47,vout,31.32236874
00234d6a010b540a7a15d880fbbf34d67665c49c69984ce2ac3cc934966d62da98b2e7713b00000000,2313578,0b540a7a15d880fbbf34d67665c49c69984ce2ac3cc934966d62da98b2e7713b,2022-10-11 19:24:29,vout,7187.72321432
00234d1f018ac146a72ecd255936cb6c919106e1b4a3eb7f85db89051aae15052c38b0aae600000000,2313503,8ac146a72ecd255936cb6c919106e1b4a3eb7f85db89051aae15052c38b0aae6,2022-10-11 18:40:32,vout,500.00000000
00234cd401fb8e903dc084fdc5b12a37916c036eb2a7f2ccecfa98679398343b39224fd13300000000,2313428,fb8e903dc084fdc5b12a37916c036eb2a7f2ccecfa98679398343b39224fd133,2022-10-11 18:04:23,vout,500.00000000
00234b6601da40d10d8576f19af075570bbfb493b7527e4626b291ec31a09163ea8e70a04000000000,2313062,da40d10d8576f19af075570bbfb493b7527e4626b291ec31a09163ea8e70a040,2022-10-11 14:57:51,vout,38.34409502
00234b4e011b7b03007a9f341f76013118623f534683e210fe59d73622a28f35596382a6c000000000,2313038,1b7b03007a9f341f76013118623f534683e210fe59d73622a28f35596382a6c0,2022-10-11 14:44:33,vout,779.99000000
00234b4801f7622895e4be694a2887ac630d6b53622a43687ee8d685863803bb045c17b69600000000,2313032,f7622895e4be694a2887ac630d6b53622a43687ee8d685863803bb045c17b696,2022-10-11 14:41:37,vout,38.26540270
00234982017d8dfcd56c99807680546b54f74e889e9775e5d64f2aab93f11d5cab111d56fd00000000,2312578,7d8dfcd56c99807680546b54f74e889e9775e5d64f2aab93f11d5cab111d56fd,2022-10-11 11:11:41,vout,999.99000000
002348d001045866e8d43bc7ecf44ea6f4a39baa75e482b99c5cd9598f0b6676dceae9ea6900000000,2312400,045866e8d43bc7ecf44ea6f4a39baa75e482b99c5cd9598f0b6676dceae9ea69,2022-10-11 09:39:07,vout,462.28097411
0023484301c1a0e6dd1e1df91214614626fdec6674df8b1c3dc2fa8e6e788d48729b8d830f00000000,2312259,c1a0e6dd1e1df91214614626fdec6674df8b1c3dc2fa8e6e788d48729b8d830f,2022-10-11 08:22:51,vout,202.99000000
00234419014ee9afdf6a76b49bb7f752213620410e125881944b29483e6dae53d444c8c0cd00000001,2311193,4ee9afdf6a76b49bb7f752213620410e125881944b29483e6dae53d444c8c0cd,2022-10-10 23:29:54,vout,1932.69933998
0023441900bbba3fd05fba0dc6f2e00abda57b2c0dc35475074096127e7ffae7367097825d00000001,2311193,4ee9afdf6a76b49bb7f752213620410e125881944b29483e6dae53d444c8c0cd,2022-10-10 23:29:54,vin,2178.24933998
002343e501d8e0d5a940cef71b64d237497a1caa0a492e022d8f7cf15042efcd30faf90aeb00000001,2311141,d8e0d5a940cef71b64d237497a1caa0a492e022d8f7cf15042efcd30faf90aeb,2022-10-10 22:56:47,vout,1426.00875897
002343e500ad5a2dc5e55552a78d38c33c20a848bcc0a16ab3cae37ead5e2dcf8413165bac00000001,2311141,d8e0d5a940cef71b64d237497a1caa0a492e022d8f7cf15042efcd30faf90aeb,2022-10-10 22:56:47,vin,2864.03896897
002343d70199f4752b7a63e4b48362bdc055ddea010635ef78c0e9d3970c721126067dc66700000000,2311127,99f4752b7a63e4b48362bdc055ddea010635ef78c0e9d3970c721126067dc667,2022-10-10 22:53:12,vout,50.95917005
0023433e012f51c9545a67a9dd4464772d209ae4ef087b86691cfbd9bcda59fcb247f6c5de00000000,2310974,2f51c9545a67a9dd4464772d209ae4ef087b86691cfbd9bcda59fcb247f6c5de,2022-10-10 21:49:26,vout,201.94909279
002342e9013f822d7dd679d1182c6333187d066d80b955b66ed8e1bb7b5112b2f0ba70f43a00000001,2310889,3f822d7dd679d1182c6333187d066d80b955b66ed8e1bb7b5112b2f0ba70f43a,2022-10-10 21:07:17,vout,79.24387645
